,HLY0,HLY60,Country,Year,IMR1,IMR5,SCI,CHE,Skilled,indice_composite,root
110,73.5054347826087,64.0,Niger,2015,55.095541401273884,67.96818510484454,39.77272727272727,34.9828515433611,0.7159259759556936,27.893452532118562,5.914630296422685
111,72.14673913043478,66.0,Nigeria,2015,84.39490445859872,91.68474331164136,47.72727272727273,17.540421362077414,8.217389346661264,23.3831454805117,4.188128622914704
112,96.73913043478261,91.5,Norway,2015,2.3354564755838645,1.952277657266811,97.72727272727273,49.63253307202352,100.0,70.42362727948628,7.045036058958359
113,86.54891304347827,62.5,Oman,2015,10.19108280254777,8.098336948662327,80.68181818181819,21.06810387065164,22.018100769958124,54.34142551167237,4.590000421639592
114,75.81521739130436,61.5,Pakistan,2015,65.92356687898089,55.025307302964556,47.72727272727273,13.179813816756491,6.659462380116169,31.966885394725907,3.6304013299849496
115,92.79891304347827,90.0,Panama,2015,15.498938428874734,12.21981200289226,86.36363636363636,33.365997060264576,17.33081183304066,49.18525078717383,5.7763307609818
116,76.6304347826087,61.0,Papua New Guinea,2015,42.35668789808917,36.51482284887925,46.59090909090909,8.9171974522293,2.6430726282137873,36.88207602771807,2.9861676865556794
117,89.13043478260869,82.5,Paraguay,2015,20.06369426751592,16.052060737527114,77.27272727272727,33.07202351788339,10.509253005538294,46.263527524874355,5.750828072363439
118,93.47826086956522,91.0,Peru,2015,12.951167728237792,11.352133044107013,87.5,24.644781969622734,11.747489756405061,48.48830239572278,4.964351112645311
119,92.3913043478261,81.99999999999999,Poland,2015,4.45859872611465,3.4707158351409975,84.0909090909091,31.35717785399314,35.94938988698276,56.18979588637349,5.599748017008724
120,95.78804347826087,91.5,Portugal,2015,3.184713375796178,2.6030368763557483,92.04545454545455,43.99804017638412,48.642442253140615,58.9908919512161,6.633101851802377
121,90.21739130434784,69.0,Qatar,2015,7.112526539278131,5.639913232104121,78.4090909090909,15.531602155805977,34.51303525597731,55.80171167179544,3.941015371170985
122,97.82608695652175,95.0,Republic of Korea,2015,3.184713375796178,2.5307302964569773,96.5909090909091,32.582067613914745,35.57116484308163,56.542579998622784,5.708070393216498
123,85.46195652173914,68.0,Republic of Moldova,2015,14.225053078556263,11.279826464208242,77.27272727272727,41.94022537971583,34.6976450988338,54.82321256926711,6.476127344309702
124,88.72282608695653,68.5,North Macedonia,2015,12.101910828025478,9.399855386840201,79.54545454545455,31.063204311611955,30.023864199198528,54.229136371368725,5.573437387430844
125,90.08152173913044,77.0,Romania,2015,8.067940552016985,6.579898770788141,82.95454545454545,24.20382165605096,40.90233689044982,56.932298311813646,4.9197379661980944
126,85.19021739130436,72.0,Russian Federation,2015,7.43099787685775,5.929139551699203,80.68181818181819,25.96766291033807,56.99491197262371,61.36837485460189,5.095847614513024
127,80.02717391304348,67.5,Rwanda,2015,32.802547770700635,30.007230657989876,61.36363636363637,33.6109750122489,4.034400468278626,41.04247167510626,5.797497305928559
128,88.58695652173914,81.99999999999999,Saint Lucia,2015,19.745222929936308,15.184381778741864,75.0,22.586967172954438,8.843261740735738,45.83986239505732,4.752574794041061
129,84.10326086956522,66.5,Samoa,2015,15.392781316348195,12.21981200289226,65.9090909090909,27.78049975502205,8.469539375928676,47.421833350877606,5.270720990056488
130,84.10326086956522,66.5,Samoa,2015,15.392781316348195,12.21981200289226,65.9090909090909,27.78049975502205,10.626322661983881,47.853190008088646,5.270720990056488
131,85.86956521739131,68.0,Saudi Arabia,2015,7.643312101910828,6.073752711496746,82.95454545454545,29.39735423811857,35.003827277229945,57.63867975038639,5.421932703208199
132,79.07608695652175,64.5,Senegal,2015,38.6411889596603,38.17787418655097,50.0,21.460068593826556,1.7020126975550451,36.57549141493044,4.632501332307046
133,90.21739130434784,73.5,Serbia,2015,5.83864118895966,4.55531453362256,73.86363636363636,43.2141107300343,32.23918231347651,54.33215844893253,6.573744042023107
134,86.95652173913044,70.5,Seychelles,2015,13.481953290870488,10.701373825018075,80.68181818181819,22.488975992160704,24.391012652528254,53.084791724952545,4.742254315424333
135,67.52717391304348,61.0,Sierra Leone,2015,100.0,100.0,40.90909090909091,100.0,1.5399162501688504,18.884366649243255,10.0
136,99.45652173913044,97.5,Singapore,2015,2.3354564755838645,1.952277657266811,96.5909090909091,20.48015678588927,42.3116754468909,57.51521138072217,4.52550072211786
137,91.84782608695652,80.0,Slovakia,2015,5.414012738853502,4.483007953723789,85.22727272727273,33.26800587947085,42.63586834166329,57.7650601317658,5.767842393778704
138,95.10869565217392,86.99999999999999,Slovenia,2015,2.1231422505307855,1.8076644974692695,89.77272727272727,41.64625183733464,52.501238236750865,60.15920684691391,6.453390724056202
139,77.98913043478261,58.5,Solomon Islands,2015,20.169851380042463,16.124367317425886,52.27272727272727,25.42871141597256,8.874780494394164,45.53981686497834,5.042688907316469
140,77.98913043478261,58.5,Solomon Islands,2015,20.169851380042463,16.124367317425886,52.27272727272727,25.42871141597256,9.950920797874735,45.755044925674454,5.042688907316469
141,73.5054347826087,64.5,South Africa,2015,30.254777070063692,26.82574114244396,78.4090909090909,40.176384125428704,26.475753073078483,51.43525590441698,6.338484371316908
142,97.28260869565217,94.0,Spain,2015,2.8662420382165603,2.386117136659436,92.04545454545455,44.7329740323371,41.40663694898465,57.07004892860387,6.688271378490641
143,90.48913043478261,76.0,Sri Lanka,2015,7.961783439490445,6.290672451193057,71.5909090909091,19.059284664380204,16.54734567067405,49.87551203117245,4.365694064450715
144,80.02717391304348,67.5,Sudan,2015,47.983014861995755,47.65003615328995,47.72727272727273,35.22782949534542,19.001305776937276,36.261972201375734,5.935303656540701
145,97.0108695652174,92.5,Sweden,2015,2.441613588110403,2.0968908170643528,96.5909090909091,52.915237628613426,72.33103696699536,64.4686757763135,7.274286056281635
146,97.41847826086958,95.0,Switzerland,2015,4.033970276008493,3.1091829356471434,93.18181818181819,55.70798628123469,98.74375253275699,68.37618487601085,7.463778284571072
148,83.42391304347827,61.5,Tajikistan,2015,34.925690021231425,27.259580621836587,76.13636363636364,33.85595296423322,31.469224188392094,49.74184982976504,5.818586852856389
149,92.3913043478261,89.49999999999999,Thailand,2015,9.872611464968154,7.809110629067244,85.22727272727273,17.981381675649192,12.44540501598451,49.557191406775964,4.240445928867528
150,81.92934782608697,66.5,Timor-Leste,2015,45.859872611464965,36.73174258857556,55.68181818181818,19.353258206761392,6.808050790220181,37.529768450328675,4.399233820423892
151,73.6413043478261,62.0,Togo,2015,53.92781316348195,54.808387563268255,47.72727272727273,30.622243998040176,1.611959115673826,32.58512667002225,5.5337368927371475
152,86.82065217391305,72.0,Tonga,2015,15.392781316348195,12.147505422993492,63.63636363636363,22.43998040176384,20.18551037867531,48.231465151991664,4.737085644334905
153,88.58695652173914,82.5,Trinidad and Tobago,2015,18.683651804670916,14.244396240057844,81.81818181818181,29.593336599706028,22.97266873789905,50.27353437838969,5.439975790360287
154,88.58695652173914,82.5,Trinidad and Tobago,2015,18.683651804670916,14.244396240057844,81.81818181818181,29.593336599706028,21.38772569678959,49.9565457701678,5.439975790360287
155,90.625,79.0,Tunisia,2015,15.711252653927813,12.436731742588574,79.54545454545455,34.34590886820186,17.826106533387367,49.39084060185789,5.860538274612824
156,91.98369565217392,81.0,Turkey,2015,11.78343949044586,9.399855386840201,80.68181818181819,20.186183243508083,19.834301409338558,50.54816976138394,4.492903653931172
157,83.83152173913044,71.0,Turkmenistan,2015,38.42887473460722,30.296456977584956,78.4090909090909,30.867221950024497,31.79341708316448,48.272018381647285,5.555827746612065
158,76.49456521739131,65.5,Uganda,2015,41.6135881104034,40.56399132321041,50.0,33.26800587947085,3.340987887793237,36.545127458397964,5.767842393778704
159,86.68478260869566,73.0,Ukraine,2015,8.598726114649681,6.869125090383224,73.86363636363636,38.11856932876041,45.19789274618398,56.94165167068333,6.174023755117922
160,88.85869565217394,70.5,United Arab Emirates,2015,7.112526539278131,5.639913232104121,81.81818181818181,17.540421362077414,20.7978747354676,53.86223687994645,4.188128622914704
161,94.70108695652175,89.49999999999999,United Kingdom of Great Britain and Northern Ireland,2015,4.033970276008493,3.2537960954446854,96.5909090909091,48.50563449289564,50.61011301724526,60.49583078363674,6.964598659857985
162,77.03804347826087,65.5,United Republic of Tanzania,2015,43.524416135881104,41.86550976138828,46.59090909090909,17.883390494855462,1.9721734431987032,35.02946424530362,4.2288757956288405
163,90.48913043478261,82.5,United States of America,2015,6.157112526539278,4.916847433116414,94.31818181818181,81.87163155316021,52.81642577333513,61.48001469206966,9.048294400225947
164,91.71195652173914,84.0,Uruguay,2015,8.067940552016985,6.36297903109183,89.77272727272727,44.14502694757472,44.063217614480614,57.94540781167369,6.644172405015897
165,86.27717391304348,69.5,Uzbekistan,2015,21.549893842887474,16.485900216919738,81.81818181818181,24.448799608035277,67.30154441892927,60.166341037140825,4.944572742718553
166,77.98913043478261,59.5,Vanuatu,2015,25.477707006369425,20.751988430947215,55.68181818181818,20.38216560509554,10.824440542122563,45.05525727100524,4.514661183864803
167,88.17934782608698,73.5,Viet Nam,2015,18.259023354564754,15.545914678235718,82.95454545454545,27.68250857422832,10.153541357107478,48.70066252600957,5.261416973993633
168,79.34782608695653,67.5,Yemen,2015,46.07218683651804,41.287057122198114,45.45454545454545,23.90984811366977,4.808861272457112,34.56848601991778,4.889769740352788
169,71.60326086956522,61.5,Zambia,2015,49.575371549893845,49.530007230657986,61.36363636363637,21.754042136207744,4.394614795803503,37.81745945685395,4.664122868901263
170,69.56521739130436,56.0,Zimbabwe,2015,45.54140127388535,44.830079537237886,61.36363636363637,36.50171484566389,5.601332793011842,40.35979431823266,6.04166490676733
